"iid","partner_id","match","is_male","would_meet_partner_again","partner_attractiveness","partner_sincerity","partner_intelligence","partner_fun","partner_ambition","partner_shared_interests","liking_towards_partner","how_probable_partner_will_say_yes","has_met_partner_before","estimated_num_matches"
28,52,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
28,53,FALSE,FALSE,TRUE,6,6,7,5,6,7,8,5.5,FALSE,3
28,54,FALSE,FALSE,FALSE,4,5,6.5,5,5,6,4,4,FALSE,3
28,55,FALSE,FALSE,FALSE,4,6,6,5,6,6,4,4,FALSE,3
29,40,FALSE,FALSE,FALSE,4,9,4,4,5,NA,5,4,FALSE,3
29,41,FALSE,FALSE,FALSE,4,8,6,3,6,NA,4,4,FALSE,3
29,42,FALSE,FALSE,FALSE,6,8,7,5,5,NA,6,3,FALSE,3
29,43,FALSE,FALSE,FALSE,5,7,5,3,5,NA,5,4,NA,3
29,44,TRUE,FALSE,TRUE,8,6,7,3,7,2,6,4,FALSE,3
29,45,TRUE,FALSE,TRUE,6,8,7,4,7,2,6,4,FALSE,3
29,46,FALSE,FALSE,TRUE,8,6,6,5,NA,NA,7,4,FALSE,3
29,47,FALSE,FALSE,FALSE,5,6,6,7,6,NA,6,4,FALSE,3
29,48,FALSE,FALSE,TRUE,8,7,8,8,8,6,8,5,FALSE,3
29,49,FALSE,FALSE,FALSE,7,5,6,8,6,4,5,6,FALSE,3
29,50,FALSE,FALSE,TRUE,7,7,7,7,7,NA,7,5,FALSE,3
29,51,FALSE,FALSE,TRUE,6,7,7,4,6,6,6,5,FALSE,3
29,52,FALSE,FALSE,TRUE,6,8,8,5,7,5,8,7,FALSE,3
29,53,FALSE,FALSE,TRUE,9,8,8,5,7,NA,8,5,FALSE,3
29,54,FALSE,FALSE,FALSE,6,7,6,4,6,5,6,4,NA,3
29,55,FALSE,FALSE,TRUE,6,8,7,6,5,3,6,6,FALSE,3
30,40,FALSE,FALSE,FALSE,3,6,6,5,6,5,6,5,FALSE,1
30,41,FALSE,FALSE,FALSE,8,9,8,5,9,5,8,5,FALSE,1
30,42,FALSE,FALSE,FALSE,6,7,8,7,8,7,8,6,FALSE,1
30,43,FALSE,FALSE,FALSE,4,6,6,5,7,6,6,5,FALSE,1
30,44,FALSE,FALSE,FALSE,6,9,7,5,6,3,7,4,FALSE,1
30,45,FALSE,FALSE,FALSE,4,5,5,2,6,5,4,3,FALSE,1
30,46,FALSE,FALSE,FALSE,8,7,7,7,5,5,7,6,FALSE,1
30,47,FALSE,FALSE,FALSE,5,5,5,7,7,6,8,6,FALSE,1
30,48,FALSE,FALSE,FALSE,7,7,5,7,5,7,8,7,FALSE,1
30,49,TRUE,FALSE,TRUE,8,7,7,7,7,7,9,7,TRUE,1
30,50,FALSE,FALSE,TRUE,7,7,8,8,7,7,8,4,FALSE,1
30,51,FALSE,FALSE,FALSE,5,5,5,2,4,3,4,4,FALSE,1
30,52,FALSE,FALSE,FALSE,3,7,8,6,7,5,7,7,FALSE,1
30,53,FALSE,FALSE,TRUE,7,7,8,7,9,7,9,6,FALSE,1
30,54,FALSE,FALSE,FALSE,3,5,8,4,7,6,6,5,FALSE,1
30,55,TRUE,FALSE,TRUE,7,7,8,8,7,8,8,5,FALSE,1
31,40,FALSE,FALSE,FALSE,4,6,6,6,6,4,5,4,FALSE,3
31,41,FALSE,FALSE,FALSE,3,6,6,3,6,2,NA,NA,FALSE,3
31,42,FALSE,FALSE,FALSE,4,5,6,5,6,4,5,3,NA,3
31,43,FALSE,FALSE,FALSE,4,5,6,5,5,5,5,4,FALSE,3
31,44,FALSE,FALSE,FALSE,4,6,7,5,8,5,5,4,FALSE,3
31,45,FALSE,FALSE,FALSE,4,5,7,3,6,4,5,4,FALSE,3
31,46,FALSE,FALSE,FALSE,9,6,7,7,6,5,7,4,FALSE,3
31,47,FALSE,FALSE,FALSE,2,3,4,2,6,2,4,3,FALSE,3
31,48,TRUE,FALSE,TRUE,8,9,8,8,8,8,8,8,FALSE,3
31,49,TRUE,FALSE,TRUE,7,8,8,6,7,5,7,8,FALSE,3
31,50,TRUE,FALSE,TRUE,9,7,8,9,8,8,9,9,TRUE,3
31,51,FALSE,FALSE,FALSE,4,6,5,5,5,5,5,4,FALSE,3
31,52,FALSE,FALSE,FALSE,3,8,8,5,5,5,6,4,TRUE,3
31,53,FALSE,FALSE,FALSE,7,7,7,6,6,6,6.5,6,FALSE,3
31,54,FALSE,FALSE,FALSE,4,5,6,4,5,5,5,5,FALSE,3
31,55,TRUE,FALSE,TRUE,9,8,7,10,9,8,8.5,9,TRUE,3
32,40,FALSE,FALSE,FALSE,4,8,7,9,NA,6,5,5,FALSE,0
32,41,FALSE,FALSE,FALSE,7,8,9,NA,9,7,7,5,FALSE,0
32,42,FALSE,FALSE,FALSE,5,6,6,7,8,NA,6,5,FALSE,0
32,43,FALSE,FALSE,FALSE,5,7,7,6,9,5,5,3,FALSE,0
32,44,FALSE,FALSE,FALSE,5,7,9,5,4,6,6,3,FALSE,0
32,45,FALSE,FALSE,FALSE,8,8,9,5,9,6,8,5,FALSE,0
32,46,FALSE,FALSE,FALSE,8,9,8,NA,8,7,8,5,FALSE,0
32,47,FALSE,FALSE,FALSE,7,9,8,7,8,8,6,5,FALSE,0
32,48,FALSE,FALSE,FALSE,7,8,7,9,6,4,7,2,FALSE,0
32,49,FALSE,FALSE,FALSE,6,8,9,9,6,6,7,5,FALSE,0
32,50,FALSE,FALSE,FALSE,7,8,8,9,8,4,6,3,FALSE,0
32,51,FALSE,FALSE,FALSE,5,6,7,6,7,5,5,3,FALSE,0
32,52,FALSE,FALSE,FALSE,4,7,6,6,9,4,5,3,FALSE,0
32,53,FALSE,FALSE,FALSE,7,6,9,8,9,9,7,5,FALSE,0
32,54,FALSE,FALSE,FALSE,7,6,9,8,9,9,7,5,FALSE,0
32,55,FALSE,FALSE,FALSE,8,8,7,9,7,5,7,3,FALSE,0
33,40,FALSE,FALSE,TRUE,6,8,7,10,7,4,8,5,FALSE,1
33,41,FALSE,FALSE,FALSE,2,6,7,4,6,2,5,2,FALSE,1
33,42,FALSE,FALSE,FALSE,6,8,6,6,6,5,5,3,FALSE,1
33,43,FALSE,FALSE,TRUE,5,7,7,5,7,5,6,3,FALSE,1
33,44,FALSE,FALSE,FALSE,5,6,6,2,5,7,4,2,FALSE,1
33,45,FALSE,FALSE,FALSE,6,6,7,3,7,3,5,2,FALSE,1
33,46,FALSE,FALSE,FALSE,8,7,9,5,6,4,6,2,FALSE,1
33,47,FALSE,FALSE,FALSE,4,5,6,7,7,4,6,2,FALSE,1
33,48,FALSE,FALSE,TRUE,8,7,6,6,7,8,7,3,FALSE,1
33,49,FALSE,FALSE,FALSE,6,7,8,5,7,5,7,2,FALSE,1
33,50,FALSE,FALSE,TRUE,7,9,7,7,10,5,7,3,FALSE,1
33,51,FALSE,FALSE,FALSE,7,5,9,1,9,2,3,1,FALSE,1
33,52,FALSE,FALSE,TRUE,9,9,8,9,7,9,8,4,FALSE,1
33,53,FALSE,FALSE,FALSE,8,7,5,6,7,4,6,3,FALSE,1
33,54,FALSE,FALSE,FALSE,5,6,5,5,6,8,5,2,FALSE,1
33,55,FALSE,FALSE,FALSE,7,7,6,6,6,4,5,2,FALSE,1
34,40,FALSE,FALSE,FALSE,4,4,5,4,4,NA,5,6,FALSE,2
34,41,FALSE,FALSE,FALSE,3,4,7,4,4,NA,5,7,FALSE,2
34,42,FALSE,FALSE,FALSE,5,4,5,6,7,6,5,5,FALSE,2
34,43,FALSE,FALSE,FALSE,4,4,6,4,6,NA,5,4,FALSE,2
34,44,FALSE,FALSE,FALSE,4,6,5,4,5,3,5,4,FALSE,2
34,45,FALSE,FALSE,FALSE,4,5,6,5,6,5,5,3,FALSE,2
34,46,TRUE,FALSE,TRUE,9,8,9,7,8,NA,8,8,FALSE,2
34,47,FALSE,FALSE,FALSE,3,3,5,3,5,3,5,4,FALSE,2
34,48,FALSE,FALSE,FALSE,5,4,3,3,2,2,4,4,FALSE,2
34,49,TRUE,FALSE,TRUE,7,8,8,7,8,6,7,7,FALSE,2
34,50,FALSE,FALSE,FALSE,4,4,6,6,7,4,5,5,FALSE,2
34,51,FALSE,FALSE,FALSE,3,3,4,2,2,2,3,3,FALSE,2
34,52,FALSE,FALSE,FALSE,4,4,5,4,5,3,4,3,FALSE,2
34,53,FALSE,FALSE,FALSE,5,4,6,3,7,3,5,4,FALSE,2
34,54,FALSE,FALSE,FALSE,4,6,6,5,7,3,5,4,NA,2
34,55,FALSE,FALSE,FALSE,4,4,5,6,6,5,5,3,NA,2
35,40,FALSE,FALSE,TRUE,6,8,9,7,7,8,7,7,FALSE,10
35,41,FALSE,FALSE,FALSE,5,9,8,6,7,6,6,7,FALSE,10
35,42,FALSE,FALSE,FALSE,6,8,9,8,7,9,8,6,FALSE,10
35,43,FALSE,FALSE,FALSE,6,8,8,8,7,7,8,8,FALSE,10
35,44,FALSE,FALSE,FALSE,5,8,7,7,7,5,6,6,FALSE,10
35,45,TRUE,FALSE,TRUE,7,8,9,7,8,9,8,8,FALSE,10
35,46,TRUE,FALSE,TRUE,8,8,9,9,8,10,8,8,FALSE,10
35,47,FALSE,FALSE,FALSE,5,6,8,8,7,8,6,8,FALSE,10
35,48,FALSE,FALSE,TRUE,8,8,7,8,7,6,7,7,FALSE,10
35,49,TRUE,FALSE,TRUE,7,9,9,9,9,10,8,8,FALSE,10
35,50,TRUE,FALSE,TRUE,6,8,8,10,8,9,8,10,FALSE,10
35,51,FALSE,FALSE,TRUE,8,8,6,6,7,6,7,5,FALSE,10
35,52,FALSE,FALSE,FALSE,6,7,10,7,7,9,7,8,FALSE,10
35,53,TRUE,FALSE,TRUE,8,8,8,8,8,6,8,7,FALSE,10
35,54,FALSE,FALSE,FALSE,6,8,8,6,7,9,7,8,FALSE,10
35,55,FALSE,FALSE,FALSE,6,8,8,8,8,6,8,8,FALSE,10
36,40,FALSE,FALSE,FALSE,2,5,2,3,1,3,2,5,FALSE,0
36,41,FALSE,FALSE,FALSE,1,2,2,1,8,2,2,5,FALSE,0
36,42,FALSE,FALSE,FALSE,2,2,4,1,5,1,2,3,FALSE,0
36,43,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,6,FALSE,0
36,44,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,5,NA,0
36,45,FALSE,FALSE,FALSE,2,2,5,2,8,4,3,5,FALSE,0
36,46,FALSE,FALSE,FALSE,2,5,4,3,4,2,3,5,FALSE,0
36,47,FALSE,FALSE,FALSE,1,3,5,1,2,1,1,6,TRUE,0
36,48,FALSE,FALSE,FALSE,3,1,2,2,2,3,2,5,FALSE,0
36,49,TRUE,FALSE,TRUE,4,5,8,8,10,8,8,5,TRUE,0
36,50,FALSE,FALSE,FALSE,5,4,8,5,8,3,5,3,FALSE,0
36,51,TRUE,FALSE,TRUE,5,2,6,2,5,4,5,6,FALSE,0
36,52,FALSE,FALSE,FALSE,1,5,5,2,5,2,3,6,FALSE,0
36,53,FALSE,FALSE,TRUE,9,8,8,5,6,7,7,6,FALSE,0
36,54,FALSE,FALSE,FALSE,3,4,6,4,5,2,4,5,FALSE,0
36,55,FALSE,FALSE,FALSE,5,6,8,6,8,4,5,5,FALSE,0
37,40,FALSE,FALSE,FALSE,2,4,5,4,4,3,3,6,FALSE,6
37,41,FALSE,FALSE,FALSE,2,5,6,3,4,3,3,5,FALSE,6
37,42,FALSE,FALSE,TRUE,4,4,6,7,5,4,4,5,FALSE,6
37,43,FALSE,FALSE,FALSE,4,7,8,2,6,2,3,2,FALSE,6
37,44,TRUE,FALSE,TRUE,7,6,8,6,9,6,7,7,FALSE,6
37,45,FALSE,FALSE,FALSE,6,4,7,4,5,2,4,3,FALSE,6
37,46,FALSE,FALSE,TRUE,8,5,9,7,6,5,6,6,FALSE,6
37,47,FALSE,FALSE,FALSE,3,5,7,6,6,6,5,5,FALSE,6
37,48,FALSE,FALSE,TRUE,8,5,6,9,4,6,7,6,FALSE,6
37,49,FALSE,FALSE,FALSE,6,5,5,4,4,4,3,3,FALSE,6
37,50,FALSE,FALSE,TRUE,6,3,6,8,4,4,5,4,FALSE,6
37,51,FALSE,FALSE,TRUE,7,4,7,7,6,8,6,2,TRUE,6
37,52,TRUE,FALSE,TRUE,2,6,6,6,4,5,5,5,FALSE,6
37,53,FALSE,FALSE,TRUE,7,7,7,4,7,4,6,4,FALSE,6
37,54,FALSE,FALSE,FALSE,4,3,4,2,3,3,3,3,FALSE,6
37,55,FALSE,FALSE,TRUE,5,7,6,7,4,5,4,4,FALSE,6
38,40,FALSE,FALSE,FALSE,2,8,10,3,10,3,5,1,FALSE,3
38,41,FALSE,FALSE,FALSE,1,1,10,1,10,1,1,1,FALSE,3
38,42,FALSE,FALSE,FALSE,8,8,10,7,7,7,8,1,FALSE,3
38,43,FALSE,FALSE,FALSE,3,7,10,4,8,2,5,1,FALSE,3
38,44,FALSE,FALSE,FALSE,5,10,7,4,5,7,5,1,FALSE,3
38,45,FALSE,FALSE,FALSE,6,6,8,3,8,3,4,1,FALSE,3
38,46,FALSE,FALSE,FALSE,10,6,6,9,5,3,6,2,FALSE,3
38,47,FALSE,FALSE,FALSE,7,9,7,7,4,3,8,2,FALSE,3
38,48,FALSE,FALSE,TRUE,8,6,5,8,5,3,8,4,FALSE,3
38,49,TRUE,FALSE,TRUE,9,9,9,8,5,3,7,2,FALSE,3
38,50,TRUE,FALSE,TRUE,8,8,8,9,9,7,7,6,TRUE,3
38,51,FALSE,FALSE,FALSE,8,7,9,8,8,3,7,1,TRUE,3
38,52,FALSE,FALSE,FALSE,2,9,9,3,8,3,6,2,FALSE,3
38,53,FALSE,FALSE,FALSE,3,9,9,3,9,5,2,1,FALSE,3
38,54,FALSE,FALSE,FALSE,3,9,9,5,9,5,5,1,FALSE,3
38,55,TRUE,FALSE,TRUE,8,8,8,8,9,8,9,6,TRUE,3
39,40,FALSE,FALSE,TRUE,6,7,9,9,9,8,7,6,FALSE,3
39,41,FALSE,FALSE,FALSE,3,10,9,6,8,NA,5,5,FALSE,3
39,42,FALSE,FALSE,TRUE,5,5,9,7,9,NA,6.5,6,FALSE,3
39,43,FALSE,FALSE,TRUE,7,9,8,7,6,5,8,7,FALSE,3
39,44,FALSE,FALSE,FALSE,4,7,7,4,5,1,2,1,FALSE,3
39,45,FALSE,FALSE,FALSE,4,5,7,1,5,1,5,1,FALSE,3
39,46,FALSE,FALSE,FALSE,8,6,9,9,6,NA,5,2,FALSE,3
39,47,TRUE,FALSE,TRUE,5,5,8,8,5,7,7,5,FALSE,3
39,48,FALSE,FALSE,TRUE,8,5,6,7,5,5,7,3,FALSE,3
39,49,FALSE,FALSE,FALSE,5,7,7,7,9,NA,6,3,FALSE,3
39,50,FALSE,FALSE,TRUE,5,6,8,10,8,NA,7,5,FALSE,3
39,51,FALSE,FALSE,FALSE,3,1,8,1,9,NA,1,1,TRUE,3
39,52,FALSE,FALSE,TRUE,3,9,9,6,9,NA,6,2,FALSE,3
39,53,FALSE,FALSE,TRUE,8,7,9,5,5,NA,7,5,FALSE,3
39,54,FALSE,FALSE,FALSE,4,8,8,5,6,NA,5,3,NA,3
39,55,FALSE,FALSE,FALSE,6,7,8,10,7,NA,7,3,FALSE,3
40,21,FALSE,TRUE,FALSE,3,10,10,6,4,7,4,1,FALSE,0
40,22,FALSE,TRUE,FALSE,4,10,8,8,6,4,3,1,FALSE,0
40,23,FALSE,TRUE,FALSE,5,4,3,7,4,3,1,1,FALSE,0
40,24,FALSE,TRUE,FALSE,5,10,9,9,8,5,2,3,FALSE,0
40,25,FALSE,TRUE,FALSE,8,10,9,9,8,4,3,1,FALSE,0
40,26,FALSE,TRUE,FALSE,8,9,9,8,7,4,3,1,FALSE,0
40,27,FALSE,TRUE,FALSE,9,8,6,8,7,5,5,2,FALSE,0
40,28,FALSE,TRUE,FALSE,8,8,7,8,7,3,6,2,FALSE,0
40,29,FALSE,TRUE,FALSE,5,6,3,4,3,3,1,NA,FALSE,0
40,30,FALSE,TRUE,FALSE,6,6,8,7,8,4,2,1,FALSE,0
40,31,FALSE,TRUE,FALSE,7,5,4,4,8,3,2,1,FALSE,0
40,32,FALSE,TRUE,FALSE,8,10,10,7,8,4,5,1,FALSE,0
40,33,FALSE,TRUE,FALSE,6,10,10,8,5,3,6,1,FALSE,0
40,34,FALSE,TRUE,FALSE,8,7,6,8,6,4,5,2,FALSE,0
40,35,FALSE,TRUE,FALSE,5,6,6,5,7,3,3,1,FALSE,0
40,36,FALSE,TRUE,FALSE,5,8,9,7,8,4,3,2,FALSE,0
40,37,FALSE,TRUE,FALSE,4,6,8,7,6,3,1,1,FALSE,0
40,38,FALSE,TRUE,FALSE,8,9,10,9,10,7,3,1,FALSE,0
40,39,FALSE,TRUE,FALSE,3,10,9,10,4,4,3,1,FALSE,0
41,21,FALSE,TRUE,FALSE,5,5,5,5,5,NA,5,NA,FALSE,NA
41,22,FALSE,TRUE,FALSE,5,5,5,5,5,NA,5,NA,FALSE,NA
41,23,FALSE,TRUE,FALSE,8,8,8,8,8,NA,5,NA,FALSE,NA
41,24,FALSE,TRUE,FALSE,5,5,5,5,5,NA,5,NA,FALSE,NA
41,25,FALSE,TRUE,TRUE,5,5,5,5,5,NA,5,NA,FALSE,NA
41,26,FALSE,TRUE,TRUE,5,5,5,5,5,NA,5,NA,FALSE,NA
41,27,FALSE,TRUE,TRUE,8,8,8,8,8,NA,8,NA,FALSE,NA
41,28,FALSE,TRUE,TRUE,8,8,8,8,8,8,5,NA,FALSE,NA
41,29,FALSE,TRUE,FALSE,8,8,8,8,8,NA,8,NA,FALSE,NA
41,30,FALSE,TRUE,FALSE,10,10,10,10,10,NA,7,NA,FALSE,NA
41,31,FALSE,TRUE,FALSE,8,8,8,8,8,NA,8,NA,FALSE,NA
41,32,FALSE,TRUE,FALSE,10,10,10,10,10,NA,8,NA,FALSE,NA
41,33,FALSE,TRUE,TRUE,10,10,10,10,10,NA,8,NA,FALSE,NA
41,34,FALSE,TRUE,TRUE,10,10,10,10,10,NA,8,NA,FALSE,NA
41,35,FALSE,TRUE,FALSE,10,5,10,5,5,NA,NA,NA,FALSE,NA
41,36,FALSE,TRUE,FALSE,5,5,5,5,5,NA,NA,NA,FALSE,NA
41,37,FALSE,TRUE,FALSE,5,5,5,5,5,NA,NA,NA,FALSE,NA
41,38,FALSE,TRUE,FALSE,5,5,5,5,5,NA,NA,NA,FALSE,NA
41,39,FALSE,TRUE,FALSE,5,5,5,10,5,NA,NA,1,FALSE,NA
42,21,FALSE,TRUE,FALSE,3,10,9,5,9,2,6,7,FALSE,1
42,22,FALSE,TRUE,FALSE,3,6,8,5,5,1,2,1,FALSE,1
42,23,FALSE,TRUE,FALSE,6,10,9,8,9,NA,8,8,FALSE,1
42,24,FALSE,TRUE,FALSE,7,6,7,9,8,2,3,1,FALSE,1
42,25,FALSE,TRUE,TRUE,8,9,7,7,5,NA,8,6,FALSE,1
42,26,FALSE,TRUE,TRUE,7,8,8,9,8,NA,7,4,FALSE,1
42,27,FALSE,TRUE,TRUE,8,9,8,9,8,NA,9,6,FALSE,1
42,28,FALSE,TRUE,TRUE,7,10,9,8,9,NA,8,6,FALSE,1
42,29,FALSE,TRUE,FALSE,3,8,7,5,8,NA,4,1,FALSE,1
42,30,FALSE,TRUE,FALSE,4,7,7,6,6,NA,6,2,FALSE,1
42,31,FALSE,TRUE,FALSE,8,7,8,2,9,NA,4,3,FALSE,1
42,32,FALSE,TRUE,FALSE,5,9,10,8,10,4,5,4,FALSE,1
42,33,FALSE,TRUE,FALSE,6,10,10,8,10,6,6,2,FALSE,1
42,34,FALSE,TRUE,FALSE,6,9,7,6,6,3,5,6,FALSE,1
42,35,FALSE,TRUE,FALSE,3,8,7,7,10,4,4,1,FALSE,1
42,36,FALSE,TRUE,FALSE,4,7,7,5,6,NA,4,3,FALSE,1
42,37,FALSE,TRUE,FALSE,4,8,9,6,4,NA,4,2,FALSE,1
42,38,FALSE,TRUE,FALSE,6,10,9,8,10,NA,8,5,FALSE,1
42,39,FALSE,TRUE,FALSE,4,9,8,6,6,5,6,2,FALSE,1
43,21,FALSE,TRUE,FALSE,4,5,6,4,6,2,5,2,FALSE,0
43,22,FALSE,TRUE,FALSE,4,5,5,3,5,1,5,2,FALSE,0
43,23,TRUE,TRUE,TRUE,4,6,5,4,3,2,6,4,TRUE,0
43,24,FALSE,TRUE,FALSE,5,5,6,4,7,2,5,5,FALSE,0
43,25,FALSE,TRUE,TRUE,8,5,6,6,5,1,6,1,FALSE,0
43,26,FALSE,TRUE,TRUE,6,5,7,5,5,2,5,4,FALSE,0
43,27,FALSE,TRUE,TRUE,7,6,5,7,3,5,6,2,FALSE,0
43,28,FALSE,TRUE,FALSE,5,6,6,4,7,6,5,2,FALSE,0
43,29,FALSE,TRUE,FALSE,4,4,5,4,6,5,5,2,FALSE,0
43,30,FALSE,TRUE,FALSE,3,4,7,3,7,1,3,2,FALSE,0
43,31,FALSE,TRUE,TRUE,6,6,6,6,5,3,6,2,FALSE,0
43,32,FALSE,TRUE,FALSE,5,6,7,4,4,3,6,1,FALSE,0
43,33,FALSE,TRUE,FALSE,4,4,7,3,6,4,4,3,FALSE,0
43,34,FALSE,TRUE,FALSE,6,5,5,6,7,2,6,2,FALSE,0
43,35,FALSE,TRUE,TRUE,7,4,7,3,7,5,5,1,FALSE,0
43,36,FALSE,TRUE,TRUE,6,5,5,4,5,4,5,4,FALSE,0
43,37,FALSE,TRUE,FALSE,4,6,7,3,6,4,4,1,FALSE,0
43,38,FALSE,TRUE,FALSE,4,6,7,6,7,2,5,2,FALSE,0
43,39,FALSE,TRUE,FALSE,3,7,7,7,5,3,6,4,FALSE,0
44,21,FALSE,TRUE,TRUE,6,7,8,6,7,7,8,8,FALSE,3
44,22,TRUE,TRUE,TRUE,6,7,6,6,8,5,6,5,FALSE,3
44,23,TRUE,TRUE,TRUE,8,8,8,10,7,8,8,8,TRUE,3
44,24,FALSE,TRUE,TRUE,5,7,8,7,8,8,8,6,FALSE,3
44,25,FALSE,TRUE,TRUE,7,6,6,7,5,4,7,6,FALSE,3
44,26,FALSE,TRUE,TRUE,8,7,7,8,7,7,9,7,FALSE,3
44,27,FALSE,TRUE,TRUE,9,7,7,7,6,5,7,6,FALSE,3
44,28,FALSE,TRUE,TRUE,5,5,5,5,6,5,5,5,FALSE,3
44,29,TRUE,TRUE,TRUE,7,6,7,6,7,5,7,5,FALSE,3
44,30,FALSE,TRUE,TRUE,7,7,7,7,6,7,8,7,FALSE,3
44,31,FALSE,TRUE,TRUE,9,7,7,6,7,7,9,7,FALSE,3
44,32,FALSE,TRUE,TRUE,7,6,6,7,7,8,9,8,FALSE,3
44,33,FALSE,TRUE,TRUE,6,7,7,6,6,8,6,6,FALSE,3
44,34,FALSE,TRUE,TRUE,8,7,8,7,6,6,8,8,FALSE,3
44,35,FALSE,TRUE,TRUE,8,7,8,NA,8,6,8,7,FALSE,3
44,36,FALSE,TRUE,TRUE,7,7,7,5,6,7,9,8,FALSE,3
44,37,TRUE,TRUE,TRUE,5,5,6,5,7,5,6,5,FALSE,3
44,38,FALSE,TRUE,TRUE,7,6,6,7,6,5,7,6,FALSE,3
44,39,FALSE,TRUE,TRUE,8,5,5,5,5,4,5,5,FALSE,3
45,21,FALSE,TRUE,TRUE,7,8,8,7,9,6,7,7,FALSE,9
45,22,TRUE,TRUE,TRUE,7,7,7,5,6,5,6,5,FALSE,9
45,23,TRUE,TRUE,TRUE,7,8,7,6,6,6,7,7,FALSE,9
45,24,FALSE,TRUE,TRUE,6,6,6,6,5,5,5,6,FALSE,9
45,25,FALSE,TRUE,TRUE,7,6,6,7,6,6,7,7,FALSE,9
45,26,FALSE,TRUE,TRUE,7,6,8,7,6,7,8,7,FALSE,9
45,27,FALSE,TRUE,TRUE,8,8,7,8,6,7,8,7,FALSE,9
45,28,FALSE,TRUE,TRUE,7,7,7,6,6,6,8,7,FALSE,9
45,29,TRUE,TRUE,TRUE,8,8,6,7,6,6,7,7,FALSE,9
45,30,FALSE,TRUE,TRUE,6,6,6,6,6,5,6,6,FALSE,9
45,31,FALSE,TRUE,TRUE,9,8,8,7,8,6,8,7,FALSE,9
45,32,FALSE,TRUE,TRUE,9,8,8,8,8,7,7,7,FALSE,9
45,33,FALSE,TRUE,FALSE,6,5,7,5,7,5,6,7,FALSE,9
45,34,FALSE,TRUE,TRUE,7,7,7,7,7,7,7,7,FALSE,9
45,35,TRUE,TRUE,TRUE,8,6,7,6,7,7,7,7,FALSE,9
45,36,FALSE,TRUE,TRUE,7,7,8,7,7,7,7,7,FALSE,9
45,37,FALSE,TRUE,TRUE,6,7,6,6,5,6,7,7,FALSE,9
45,38,FALSE,TRUE,TRUE,6,6,7,9,7,7,7,7,FALSE,9
45,39,FALSE,TRUE,FALSE,5,7,5,5,6,5,5,7,FALSE,9
46,21,FALSE,TRUE,FALSE,6,7,10,8,9,8,8,6,FALSE,4
46,22,FALSE,TRUE,FALSE,5,8,5,5,6,5,5,5,FALSE,4
46,23,FALSE,TRUE,FALSE,6,8,9,8,8,9,8,6,FALSE,4
46,24,FALSE,TRUE,FALSE,7,8,8,8,7,9,8,5,FALSE,4
46,25,FALSE,TRUE,TRUE,10,8,7,8,7,8,9.5,6,TRUE,4
46,26,FALSE,TRUE,TRUE,10,9,9,10,7,8,9.5,7,FALSE,4
46,27,TRUE,TRUE,TRUE,9,8,8,8,7,9,9.5,7,FALSE,4
46,28,TRUE,TRUE,TRUE,7,7,7,7,7,9,8,7,FALSE,4
46,29,FALSE,TRUE,FALSE,6,7,6,8,7,7,7,6,NA,4
46,30,FALSE,TRUE,FALSE,6,8,8,9,8,6,7,5,FALSE,4
46,31,FALSE,TRUE,TRUE,9,6,7,6,7,8,8,5,FALSE,4
46,32,FALSE,TRUE,TRUE,8,9,8,7,10,7,8,7,FALSE,4
46,33,FALSE,TRUE,FALSE,6,8,7,8,8,8,7,5,FALSE,4
46,34,TRUE,TRUE,TRUE,7,7,7,9,8,7,8,6,FALSE,4
46,35,TRUE,TRUE,TRUE,8,8,8,6,9,8,8,5,FALSE,4
46,36,FALSE,TRUE,FALSE,6,7,8,6,9,7,6,4,FALSE,4
46,37,FALSE,TRUE,FALSE,6,8,9,8,9,7,7,4,FALSE,4
46,38,FALSE,TRUE,TRUE,8,8,8,10,8,7,8,5,FALSE,4
46,39,FALSE,TRUE,FALSE,6,8,7,9,7,6,8,5,FALSE,4
47,21,FALSE,TRUE,TRUE,9,5,6,5,5,7,5,6,FALSE,5
47,22,FALSE,TRUE,TRUE,NA,5,6,5,6,3,4,6,FALSE,5
47,23,FALSE,TRUE,TRUE,5,6,6,4,7,4,6,5,FALSE,5
47,24,FALSE,TRUE,TRUE,6,6,6,5,6,4,6,6,FALSE,5
47,25,FALSE,TRUE,TRUE,6,7,5,5,5,2,6,5,FALSE,5
47,26,FALSE,TRUE,TRUE,5,6,6,6,6,6,6,6,FALSE,5
47,27,FALSE,TRUE,TRUE,7,5,6,6,4,5,7,6,FALSE,5
47,28,FALSE,TRUE,TRUE,5,6,7,5,7,5,7,6,FALSE,5
47,29,FALSE,TRUE,FALSE,5,6,5,6,7,2,6,5,NA,5
47,30,FALSE,TRUE,FALSE,9,5,6,3,6,3,6,6,FALSE,5
47,31,FALSE,TRUE,TRUE,7,6,6,5,7,5,6,2,FALSE,5
47,32,FALSE,TRUE,TRUE,5,7,7,6,5,5,6,4,FALSE,5
47,33,FALSE,TRUE,TRUE,5,6,7,6,6,3,6,6,FALSE,5
47,34,FALSE,TRUE,TRUE,5,6,7,7,7,6,6,6,FALSE,5
47,35,FALSE,TRUE,TRUE,7,5,6,5,6,4,6,3,FALSE,5
